Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM,StdErr,Contrib,VORP,Reb/Vers,Val/Shot,Offense,Defense,MPG,Raw OBPM,Contrib,Tm Ortg,Tm Sum,Tm Adj,Tm DRtg,OBPM,OStdErr,Ocontrib,OVORP,DBPM,DStdErr,Dcontrib,DVORP,Sum SPM,%Min,MPG,ReMPG,BPM,Contrib,VORP,VORP-Gm,O-BPM,Ocontrib,OVORP,"OVORP
Gm",D-BPM,Dcontrib,DVORP,"DVORP
Gm",Exp BPM,"TrueTalent
BPM","Exp%
Min","TrueTalent
VORP",TrueTimeVORP,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age,Playoffs
2016,CHI,Tony Snell,24,8,191,9.6,0.558,0.519,0.154,0.6,15.1,8.2,6.3,0.5,1.1,11.2,14.4,0.1,0.2,0.4,0.095,-1.1,0.3,-0.8,0.1,0.035,0.06,12.8,1.36,1969,8,0.275,0.521,34147,0.518,-3,-1.73,0.05,3.21,-0.07,-1.59,0.49,-0.77,-2.09,0.75,-0.8,3.4,-0.4,0.6,-1.7,0.4,1.2,-0.4,0,-0.5,-0.2,-2.4,0.1,-0.6,4.1,-1.1,2.3,-0.5,0.3,0.3,2.5,0.1,0.3,-1.4,0.5,23.9,15.9,-0.8,-0.4,0.6,0.6,-1.1,-0.5,0.3,0.3,0.3,0.1,0.3,0.3,-2,-1.6,0.27,0.1,0.3,1.5,0.8,0.7,0.8,2.6,3,24.23,2,79,200,3,24,N
2016,BRK,Jarrett Jack,32,6,191,11,0.433,0.205,0.133,1.7,16.8,8.7,34.4,0.5,0.4,17,24.6,-0.2,0,-0.2,-0.049,-2.6,-3,-5.5,-0.2,-0.05,0.001,20.4,-17.28,1681,7,0.275,0.49,28651,0.499,4.21,-2.1,0.22,-5,0.32,-2.56,0.57,-1.46,-5.95,-2.96,-5.5,3.4,-3.1,-2,0.8,0.3,-1.8,-0.3,0.2,-0.8,-0.5,-6.9,-3.3,-1,-6.1,-1.9,2.3,-1.1,-0.1,-3.7,2.5,-2.1,-1.9,1.8,0.6,31.8,19.1,-5.5,-3.1,-2,-2.3,-1.9,-1.1,-0.1,-0.1,-3.7,-2.1,-1.9,-2.2,-4,-4.5,0,0,0,-5.4,-0.2,-5.2,0,1.2,1,32.26,10,75,200,1,32,N
2016,NOP,Ryan Anderson,27,6,189,16.1,0.525,0.422,0.181,5.4,19,11.7,6,1.3,2.1,9.1,22.2,0.2,-0.1,0.1,0.024,1,-2.5,-1.5,0,0.05,-0.026,20.2,-6.74,1440,6,0.275,0.521,25175,0.52,-2.15,-0.19,-0.06,1.68,0.3,-0.37,0.66,-0.24,-2.66,-1.09,-1.5,3.4,-1,0.4,-0.8,0.3,1.4,-0.1,0.2,0.9,0.6,-0.9,1.1,-0.4,-10.8,0.4,2.3,0.3,1.4,-1.9,2.5,-1.2,-1,2.3,0.7,31.5,18.9,-1.5,-1,0.4,0.4,0.4,0.3,1.4,1.4,-1.9,-1.2,-1,-1,-2.5,-2.2,0.19,0,0.1,1,3.8,-2.8,0.3,4.1,4,27.74,7,82,240,4,28,N
2016,LAL,Jordan Clarkson,23,6,187,17.2,0.578,0.278,0.19,2.2,6.5,4.2,12.2,1.5,1.2,10.5,21.3,0.3,0,0.3,0.078,2.2,-3.5,-1.2,0,0.078,0,19.1,-10.8,1441,6,0.275,0.513,25408,0.503,-1.53,-0.42,0.15,2.4,0.28,0.72,0.65,0.47,-3.14,-1.96,-1.2,3.4,-0.8,0.5,-0.4,0.4,2.5,0,0.1,2.6,1.7,0.9,1.3,0,-7,2.5,2.3,1.6,2.7,-3.8,2.5,-2.5,-2.3,6.3,0.6,31.2,18.7,-1.2,-0.8,0.5,0.5,2.5,1.6,2.7,2.7,-3.8,-2.5,-2.3,-2.3,-3.2,-2.6,0.13,-0.1,0.1,1.3,7.4,-6.1,0.3,1.6,2,23.65,1,77,185,2,24,N
2016,CHO,Kemba Walker,25,6,186,23.1,0.567,0.269,0.372,2.3,9.2,5.6,28.8,2.1,1.3,10.8,24.5,0.6,0.1,0.8,0.195,5.6,-1.3,4.3,0.3,0.162,0.033,21.9,4.66,1439,6,0.275,0.539,25373,0.534,2.1,0.38,0.34,0.27,0.26,3.01,0.65,1.94,-0.69,1.26,4.3,3.4,2.8,4,0.6,0.5,2.9,0.2,0.1,4.3,2.8,3.5,2.3,0.4,-2.7,4.7,2.3,3,4.1,-0.4,2.5,-0.3,-0.1,5,0.6,31,18.6,4.3,2.8,4,4,4.7,3,4.1,4.1,-0.4,-0.3,-0.1,-0.1,-0.9,0.6,0.6,1.6,3.7,10.9,11.1,-0.2,10.1,1,1,25.74,4,73,172,1,26,Y
2016,NYK,Robin Lopez,27,7,186,14.1,0.548,0,0.154,8.3,13.6,10.9,13.1,0.3,2.8,19.7,19.7,0.1,0.1,0.3,0.065,-1.8,0.4,-1.4,0,0.033,0.033,15.8,-3.37,1681,7,0.275,0.508,29296,0.504,1.6,-1.08,0.02,-1.19,0.05,-0.61,0.55,-0.34,-0.18,-0.77,-1.4,3.4,-0.8,0.3,1.2,0.3,-1.8,-0.5,0,-0.8,-0.4,0.9,2.5,-0.3,-1.1,-1.1,2.3,-0.6,0.3,-0.3,2.5,-0.2,0,-0.8,0.6,26.6,16.9,-1.4,-0.8,0.3,0.3,-1.1,-0.6,0.3,0.3,-0.3,-0.2,0,0,-2.5,-2.1,0.2,0,0.1,0.9,0.9,0,0.3,4.6,5,27.84,7,84,255,5,28,N
2016,CLE,Matthew Dellavedova,25,7,185,15,0.522,0.353,0.118,3.6,9,6.4,33.1,1.4,0,17,15.5,0.4,0.2,0.6,0.161,1.3,-0.6,0.6,0.1,0.106,0.055,12.9,6.5,1680,7,0.275,0.54,29331,0.541,3.63,-1.19,0.33,-3.28,0.04,-0.8,0.55,-0.44,0.62,1.44,0.6,3.4,0.4,1.5,1.4,0.4,-0.6,0,0,1.3,0.7,4.7,4.7,0.2,5.2,1.4,2.3,0.8,1.7,-0.8,2.5,-0.4,-0.3,2.2,0.6,26.4,16.8,0.6,0.4,1.5,1.5,1.4,0.8,1.7,1.7,-0.8,-0.4,-0.3,-0.3,-1.1,-0.5,0.43,0.6,1.1,3.9,4.7,-0.7,3.1,1.2,2,25.4,2,76,198,1,25,Y
2016,MIN,Ricky Rubio,25,6,185,21.9,0.523,0.164,0.508,1.2,13.5,7.7,47.8,3.7,0,13.9,20.6,0.5,0.4,0.8,0.218,4,1.9,5.9,0.4,0.122,0.096,17.7,3.97,1466,6,0.275,0.53,25298,0.531,6.02,1.7,0.55,-4.09,0.25,3.88,0.63,2.45,-5.34,2.02,5.9,3.4,3.7,5,1.5,0.5,0.9,0.8,0.1,3.8,2.4,-1.2,-2.9,0.3,4.6,4.1,2.3,2.6,3.7,1.8,2.5,1.1,1.3,2.3,0.6,30.8,18.5,5.9,3.7,5,5,4.1,2.6,3.7,3.7,1.8,1.1,1.3,1.3,-1.1,1,0.66,2,5.2,13.5,9.9,3.6,14,1,1,25.28,4,76,194,1,25,N
2016,PHI,Isaiah Canaan,24,7,184,13.8,0.55,0.656,0.344,1.1,11.6,6.2,11.2,1.6,0.8,12,19.9,0.2,0,0.3,0.066,1.8,-2.7,-0.9,0.1,0.059,0.007,17.5,-12.3,1680,7,0.275,0.498,28092,0.491,-1.58,-0.51,0.21,3.19,0.03,1.13,0.55,0.62,-4.58,-2.04,-0.9,3.4,-0.5,0.6,-0.9,0.5,3.1,0,0,2.8,1.5,-8.1,-2.2,-1.5,-5.5,1.3,2.3,0.7,1.6,-2.2,2.5,-1.2,-1,3.4,0.5,26.3,16.7,-0.9,-0.5,0.6,0.6,1.3,0.7,1.6,1.6,-2.2,-1.2,-1,-1,-3.8,-2.9,0.08,-0.1,0.1,1.6,4.4,-2.7,0.2,1.3,1,24.7,2,72,201,1,25,N
2016,MEM,Jeff Green,29,8,184,6.2,0.439,0.311,0.23,1.7,13.3,7.1,12,0.8,1,14.1,19,-0.2,0,-0.2,-0.051,-4,-1.7,-5.7,-0.2,-0.052,0.001,16.3,-8.69,1920,8,0.275,0.483,33675,0.487,-1.12,-1.41,-0.1,-1.04,-0.14,-3.7,0.48,-1.77,-0.57,-1.97,-5.7,3.4,-2.7,-1.8,-0.8,0.2,-1.4,-0.3,-0.1,-2.3,-1.1,-5.9,1.9,-1.8,-4.3,-4.1,2.3,-2,-1.2,-1.5,2.5,-0.7,-0.6,-2.6,0.5,23,15.3,-5.7,-2.7,-1.8,-1.8,-4.1,-2,-1.2,-1.2,-1.5,-0.7,-0.6,-0.6,-3.6,-4.2,0,0,0,-4.8,-3.1,-1.6,0,3.3,3,29.43,7,81,235,3,30,Y
2016,SAC,Darren Collison,28,6,184,16.5,0.545,0.247,0.299,1.1,3.2,2.1,26.5,1.3,0,12.1,22.1,0.4,-0.1,0.3,0.089,1.7,-5.1,-3.4,-0.1,0.11,-0.021,19.4,-7.21,1919,8,0.275,0.514,32834,0.51,-0.94,-1.31,0.3,-0.22,0.24,-2.24,0.48,-1.07,-2.91,-1.15,-3.4,3.4,-1.6,-0.7,-0.2,0.5,1.9,0,0.1,2.2,1,-1.6,0.7,-0.5,-5.9,1.6,2.3,0.8,1.6,-5,2.5,-2.4,-2.3,6.6,0.5,30.7,18.4,-3.4,-1.6,-0.7,-0.9,1.6,0.8,1.6,2.1,-5,-2.4,-2.3,-3,-2.7,-2.9,0.09,-0.1,-0.1,-1.8,4.3,-6.1,-0.3,1,1,28.44,6,72,175,1,29,N
2016,SAS,Tony Parker,33,7,183,13,0.575,0.032,0.206,0.7,6.6,4,18.7,0.8,0,17.9,20.3,0.2,0.2,0.4,0.109,-1.7,-0.6,-2.4,0,0.055,0.055,16.7,8.35,1678,7,0.275,0.556,28515,0.554,-0.64,-1.94,0.07,-1.97,0.02,-4.54,0.55,-2.47,-0.89,2.18,-2.4,3.4,-1.3,-0.2,-0.4,0.3,-1.5,-0.2,0,-1.8,-1,2.5,-1.4,0.9,8.4,-1,2.3,-0.5,0.4,-1.4,2.5,-0.8,-0.6,0.4,0.5,26.1,16.6,-2.4,-1.3,-0.2,-0.2,-1,-0.5,0.4,0.4,-1.4,-0.8,-0.6,-0.6,-0.8,-1.3,0.32,0.2,-0.1,-0.5,1.1,-1.6,-0.3,1,1,33.71,14,74,185,1,34,Y
2016,OKC,Dion Waiters,24,7,182,11.8,0.538,0.28,0.26,3.8,12.3,8.2,9.5,1.9,0.8,13.9,14.9,0.2,0.1,0.3,0.089,1,-1.1,-0.1,0.1,0.058,0.031,12.8,6.53,1729,7,0.275,0.568,29240,0.57,-1.01,-0.13,-0.11,0.35,0.01,-0.78,0.53,-0.41,4.41,0.68,-0.1,3.5,-0.1,1,-0.3,0.2,-1.2,0.1,0,-1.2,-0.6,8.1,1.8,1.6,-2.7,0.4,2.3,0.2,1.1,-0.5,2.5,-0.3,-0.1,0.9,0.5,26,16.5,-0.1,-0.1,1,1,0.4,0.2,1.1,1.1,-0.5,-0.3,-0.1,-0.1,-1.1,-0.8,0.39,0.5,0.7,2.7,3,-0.3,2,2.3,2,24.15,3,76,225,2,24,Y
2016,POR,Maurice Harkless,22,8,179,14.4,0.58,0.347,0.245,9.2,13.7,11.5,7.4,0.8,2.2,16.9,15.9,0.3,0.1,0.4,0.104,1.4,-0.5,0.8,0.1,0.079,0.025,13.2,2.08,1921,8,0.275,0.552,32831,0.55,-0.28,-0.77,-0.01,1.41,-0.19,0.17,0.47,0.08,-0.87,0.67,0.8,3.5,0.4,1.3,0.8,0.3,-0.4,-0.3,-0.1,0.2,0.1,3.5,1.8,0.5,-2.4,0.7,2.3,0.3,1.1,0.1,2.5,0.1,0.2,0.6,0.5,22.4,14.9,0.8,0.4,1.3,1.3,0.7,0.3,1.1,1.1,0.1,0.1,0.2,0.2,-2.1,-1.2,0.33,0.3,0.9,3.6,3,0.5,2.5,3.5,3,22.73,3,81,215,4,23,Y
2016,MEM,Tony Allen,34,8,179,10.3,0.401,0.118,0.118,8.5,15,11.5,8.4,4,1.5,11.5,15.1,-0.1,0.2,0.1,0.02,-2.7,2.6,-0.2,0.1,-0.03,0.05,13.4,-8.69,1920,8,0.275,0.483,33675,0.489,-0.13,2.88,-0.29,-0.76,-0.19,1.8,0.47,0.84,-0.57,-1.97,-0.2,3.5,-0.1,0.9,0.6,0,-2.4,0.8,-0.1,-1.1,-0.5,-5.9,1.9,-1.8,-4.3,-2.9,2.3,-1.3,-0.5,2.7,2.5,1.3,1.4,-5.6,0.5,22.4,14.9,-0.2,-0.1,0.9,0.9,-2.9,-1.3,-0.5,-0.5,2.7,1.3,1.4,1.4,-3.6,-2.6,0.13,-0.1,0.2,2.3,-1.5,3.8,0.6,2.5,3,34.06,11,76,213,2,34,Y
2016,MIL,Greivis Vasquez,29,7,179,6,0.339,0.491,0.316,2,10.9,6.5,29.4,1.4,0,15.6,19.5,-0.3,0,-0.3,-0.067,-4.2,-4,-8.2,-0.3,-0.074,0.007,16.5,-11.22,1680,7,0.275,0.538,28833,0.561,2.62,-1.19,-0.09,-6.67,-0.02,-5.26,0.53,-2.8,1.18,-2.93,-8.2,3.5,-4.4,-3.3,0.6,0.1,-4.1,0,0,-3.4,-1.8,2.3,2.6,0,-5.8,-3.4,2.3,-1.8,-0.9,-4.8,2.5,-2.6,-2.4,1.5,0.5,25.6,16.3,-8.2,-4.4,-3.3,-3.3,-3.4,-1.8,-0.9,-0.9,-4.8,-2.6,-2.4,-2.4,-3.7,-5,0,0,0,-8.9,-2.4,-6.5,0,1.9,1,29.04,5,78,217,2,29,N
2016,BRK,Bojan Bogdanovic,26,7,179,11.1,0.556,0.328,0.219,0.6,7.6,3.9,6.7,1.7,0,16.6,20.9,0,0,0,-0.001,-1.9,-3.5,-5.4,-0.2,-0.001,-0.001,17.4,-17.28,1681,7,0.275,0.49,28651,0.482,-3.37,-0.81,0.06,1.75,-0.02,-2.46,0.53,-1.31,-5.95,-2.96,-5.4,3.5,-2.9,-1.8,-1.4,0.4,0.7,0.1,0,-0.2,-0.1,-6.9,-3.3,-1,-6.1,-1.2,2.3,-0.6,0.3,-4.2,2.5,-2.3,-2.1,3.1,0.5,25.6,16.3,-5.4,-2.9,-1.8,-1.8,-1.2,-0.6,0.3,0.3,-4.2,-2.3,-2.1,-2.1,-4.6,-4.8,0,0,0,-4.9,0.7,-5.7,0,2.7,3,26.79,1,80,216,3,27,N
2016,PHI,Jerami Grant,21,7,178,13.5,0.488,0.246,0.421,3,16.4,9.5,8.8,1.1,4.9,9.4,18.3,0.1,0.1,0.2,0.052,-2,0.4,-1.7,0,0.026,0.026,16.6,-12.3,1680,7,0.275,0.498,28092,0.499,-1.49,1.04,-0.09,0.83,-0.04,0.34,0.53,0.18,-4.58,-2.04,-1.7,3.5,-0.9,0.2,-0.9,0.2,-0.1,-0.4,0,-1.1,-0.6,-8.1,-2.2,-1.5,-5.5,-2.6,2.3,-1.4,-0.5,0.9,2.5,0.5,0.6,-3.5,0.5,25.4,16.2,-1.7,-0.9,0.2,0.2,-2.6,-1.4,-0.5,-0.5,0.9,0.5,0.6,0.6,-3.9,-3.2,0.04,0,0,0.4,-1.3,1.7,0,3.1,3,21.89,1,80,210,3,22,N
2016,DEN,Gary Harris,21,7,178,11.8,0.563,0.313,0.125,1.2,11.1,6.2,13.4,1.9,0.9,16.5,14.7,0.1,0.1,0.2,0.058,-0.6,0.3,-0.2,0.1,0.029,0.029,12.3,-1.94,1681,7,0.275,0.518,28781,0.514,-0.93,-0.08,0.12,0.96,-0.04,-0.08,0.53,-0.04,-1.55,-0.15,-0.2,3.5,-0.1,0.9,-0.7,0.4,0,0.1,0,-0.2,-0.1,-1.7,-0.1,-0.4,-3,-0.6,2.3,-0.3,0.6,0.3,2.5,0.2,0.3,-0.9,0.5,25.4,16.2,-0.2,-0.1,0.9,0.9,-0.6,-0.3,0.6,0.6,0.3,0.2,0.3,0.3,-2.4,-1.8,0.25,0.1,0.4,2.5,1.6,0.9,1.2,1.9,2,21.38,1,76,210,2,21,N
2016,OKC,Steven Adams,22,7,177,14.2,0.626,0,0.281,9.6,14.5,12.1,5.2,0.8,6.5,21.8,10.9,0.2,0.2,0.4,0.107,0.7,2.1,2.8,0.2,0.054,0.054,8.5,6.53,1729,7,0.275,0.568,29240,0.565,-1.29,1.52,-0.08,1.92,-0.05,2.1,0.51,1.07,4.41,0.68,2.8,3.5,1.4,2.4,0.5,0.2,-1.6,-0.5,0,-1.5,-0.8,8.1,1.8,1.6,-2.7,0.1,2.3,0.1,0.9,2.7,2.6,1.4,1.5,-2.6,0.5,25.3,16.1,2.8,1.4,2.4,2.4,0.1,0.1,0.9,0.9,2.7,1.4,1.5,1.5,-1.2,0,0.5,1,2.4,6.6,2.5,4.1,6.5,5,5,22.54,2,84,255,5,23,Y
2016,HOU,Marcus Thornton,28,5,177,15.7,0.553,0.493,0,5.4,8.8,7.1,11.3,1.6,0,7.4,19.5,0.3,0,0.3,0.089,3.2,-2.7,0.5,0.1,0.085,0.004,18.1,-2.83,1707,7,0.275,0.529,29000,0.526,-0.19,-0.93,0.1,2.68,0.39,1.94,0.52,1.01,3.91,-1.46,0.5,3.5,0.3,1.3,0.4,0.4,2.7,0.1,0.2,3.8,2,-0.2,3.9,-0.8,-5.4,2.9,2.3,1.5,2.4,-2.4,2.6,-1.3,-1.1,5.4,0.5,35.4,19.7,0.5,0.3,1.3,1.8,2.9,1.5,2.4,3.4,-2.4,-1.3,-1.1,-1.5,-1.8,-1.1,0.34,0.3,0.9,3.5,6.5,-3,2.3,1.9,2,28.66,6,76,205,2,29,Y
2016,DET,Ersan Ilyasova,28,7,177,10.7,0.506,0.5,0.058,7.3,7.6,7.5,7.8,1.1,0.9,13,14.7,0.2,0.2,0.4,0.106,1.5,1.1,2.6,0.2,0.053,0.053,12.8,7.59,1704,7,0.275,0.5,29418,0.499,-0.73,-1.08,0,2.06,-0.05,0.2,0.52,0.1,-2.74,2.37,2.6,3.5,1.3,2.4,0.6,0.3,0.3,-0.2,0,1.1,0.6,-0.9,1.2,-0.5,3.9,0.7,2.3,0.3,1.2,1.9,2.6,1,1.1,-1.3,0.5,25.3,16.1,2.6,1.3,2.4,2.4,0.7,0.3,1.2,1.2,1.9,1,1.1,1.1,-1.1,0,0.51,1,2.3,6.4,3.3,3.1,6.3,3.7,4,28.72,7,82,235,4,29,Y
2016,DEN,Will Barton,25,7,177,20.4,0.557,0.264,0.333,2.4,15.3,8.9,9.8,2.5,1.8,4.6,21.1,0.5,0.2,0.7,0.177,2.3,0.3,2.6,0.2,0.129,0.048,20.1,-1.94,1681,7,0.275,0.518,28781,0.512,-1.26,1.15,0.04,2.89,-0.05,2.74,0.53,1.44,-1.55,-0.15,2.6,3.5,1.4,2.4,-0.8,0.3,2.9,0.3,0,2.7,1.4,-1.7,-0.1,-0.4,-3,2.3,2.3,1.2,2.1,0.3,2.6,0.2,0.3,2,0.5,25.3,16.1,2.6,1.4,2.4,2.4,2.3,1.2,2.1,2.1,0.3,0.2,0.3,0.3,-2.4,-0.9,0.37,0.4,1.7,6.5,5.7,0.9,4.6,2.1,2,25.07,3,78,175,2,25,N
2016,POR,Allen Crabbe,23,8,177,10.4,0.508,0.357,0.125,1.2,7.8,4.6,7.5,1.9,0.4,9.2,16.1,0.1,0.1,0.2,0.057,-0.3,-1.5,-1.8,0,0.029,0.029,14.6,2.08,1921,8,0.275,0.552,32831,0.556,-2.78,-0.35,-0.16,0.91,-0.21,-2.42,0.46,-1.12,-0.87,0.67,-1.8,3.5,-0.8,0.1,-1.1,0.2,-0.5,0.2,-0.1,-1.4,-0.6,3.5,1.8,0.5,-2.4,-0.9,2.3,-0.4,0.4,-0.8,2.6,-0.4,-0.2,-0.1,0.5,22.1,14.8,-1.8,-0.8,0.1,0.1,-0.9,-0.4,0.4,0.4,-0.8,-0.4,-0.2,-0.2,-2.1,-2,0.21,0,0.1,0.3,1,-0.7,0.1,2.2,2,23.81,2,78,210,2,24,Y
2016,CLE,Richard Jefferson,35,7,176,10.5,0.657,0.489,0.191,0.6,5.3,3.1,5.8,1.1,0,16.4,15.3,0.2,0.2,0.4,0.117,0.9,-0.8,0.1,0.1,0.059,0.059,12.8,6.5,1680,7,0.275,0.54,29331,0.53,-3.66,-1.56,0.2,3.97,-0.06,-1.31,0.52,-0.69,0.62,1.44,0.1,3.5,0.1,1.1,-1.3,0.6,1.8,-0.1,0,0.9,0.5,4.7,4.7,0.2,5.2,1,2.3,0.5,1.4,-0.9,2.6,-0.5,-0.3,2,0.5,25.1,16,0.1,0.1,1.1,1.1,1,0.5,1.4,1.4,-0.9,-0.5,-0.3,-0.3,-1.2,-0.8,0.39,0.5,0.8,3,3.9,-0.9,2.2,2.7,3,35.61,14,79,233,3,36,Y
2016,MEM,Matt Barnes,35,8,176,9,0.411,0.583,0.217,2.9,15.9,8.9,8.4,2.6,4,8.4,18.2,-0.1,0.2,0,0.009,-2.3,1.4,-0.9,0,-0.036,0.045,16.7,-8.69,1920,8,0.275,0.483,33675,0.49,-1.79,2.45,-0.14,0.61,-0.22,1.04,0.46,0.48,-0.57,-1.97,-0.9,3.5,-0.4,0.5,-0.9,0.2,0,0.2,-0.1,-0.6,-0.3,-5.9,1.9,-1.8,-4.3,-2.4,2.3,-1.1,-0.3,1.5,2.6,0.7,0.8,-4,0.5,22,14.7,-0.9,-0.4,0.5,0.5,-2.4,-1.1,-0.3,-0.3,1.5,0.7,0.8,0.8,-3.7,-2.9,0.09,-0.1,0.1,1.3,-0.9,2.3,0.3,3.1,3,35.9,12,79,226,3,36,Y
2016,CLE,Tristan Thompson,24,7,176,18.7,0.66,0,0.378,10.1,31.9,21.4,4.2,0.9,2.2,8.5,11.9,0.5,0.4,0.9,0.236,0.2,2,2.2,0.2,0.132,0.104,10.9,6.5,1680,7,0.275,0.54,29331,0.531,-2.74,-0.64,0.03,4.25,-0.06,0.81,0.52,0.42,0.62,1.44,2.2,3.5,1.2,2.2,-0.9,0.4,1.1,-0.3,0,0.2,0.1,4.7,4.7,0.2,5.2,0.4,2.3,0.2,1.1,1.9,2.6,1,1.1,-1.5,0.5,25.1,16,2.2,1.2,2.2,2.2,0.4,0.2,1.1,1.1,1.9,1,1.1,1.1,-1.2,-0.2,0.48,0.9,2,6,2.9,3.1,5.5,4.7,4,24.89,4,81,238,5,25,Y
2016,SAC,Willie Cauley-Stein,22,8,175,17.4,0.689,0,0.548,10.6,19.3,14.6,3.3,2.4,3.8,13.5,10.4,0.4,0.1,0.6,0.153,0.8,2,2.8,0.2,0.118,0.035,9,-7.21,1919,8,0.275,0.514,32834,0.505,-2.62,2.09,0.13,4.73,-0.23,3.97,0.46,1.81,-2.91,-1.15,2.8,3.5,1.3,2.2,-0.1,0.5,0.9,0.1,-0.1,1.3,0.6,-1.6,0.7,-0.5,-5.9,0.8,2.3,0.4,1.1,2,2.6,0.9,1.1,-1.3,0.5,21.9,14.6,2.8,1.3,2.2,2.2,0.8,0.4,1.1,1.1,2,0.9,1.1,1.1,-3.5,-1.6,0.27,0.1,1.3,5.9,3,2.9,3.5,5,5,22.46,0,84,240,5,23,N
2016,LAL,Kobe Bryant,37,6,175,12.7,0.444,0.495,0.34,3.5,9.4,6.3,16.4,1.4,0,7.5,28.7,0,-0.1,-0.1,-0.016,1,-5.2,-4.2,-0.1,0.006,-0.022,26.5,-10.8,1441,6,0.275,0.513,25408,0.529,0.37,-1.19,-0.04,-1.51,0.13,-2.2,0.61,-1.34,-3.14,-1.96,-4.2,3.5,-2.5,-1.3,0.2,0.2,0.8,0,0.1,1.4,0.8,0.9,1.3,0,-7,1.3,2.3,0.8,1.8,-5.5,2.6,-3.3,-3.2,6.8,0.6,29.2,17.5,-4.2,-2.5,-1.3,-1.3,1.3,0.8,1.8,1.8,-5.5,-3.3,-3.2,-3.2,-3.4,-3.6,0,0,0,-3.5,5,-8.5,0,2.1,3,37.44,19,78,212,2,38,N
2016,MIN,Nemanja Bjelica,27,6,174,12.9,0.633,0.667,0.394,3.3,23.9,14.1,15.1,1.1,0.9,18.9,12,0.2,0.3,0.5,0.149,1.6,3,4.6,0.3,0.061,0.088,9.7,3.97,1466,6,0.275,0.53,25298,0.522,1.36,-1.08,0.38,2.14,0.11,2.54,0.59,1.51,-5.34,2.02,4.6,3.5,2.7,3.9,-0.3,0.7,1.2,-0.2,0.1,1.4,0.9,-1.2,-2.9,0.3,4.6,1.7,2.3,1,2,2.8,2.6,1.7,1.9,-1.1,0.6,29,17.4,4.6,2.7,3.9,3.9,1.7,1,2,2,2.8,1.7,1.9,1.9,-1.3,0.4,0.57,1.4,3.7,10.5,5.5,5,10.1,4,4,27.73,0,82,240,4,28,N
2016,UTA,Derrick Favors,24,6,174,24,0.518,0,0.37,9.5,24.9,17.2,5.4,4.2,3.5,9.6,24.5,0.3,0.6,0.9,0.244,-0.3,4.3,4,0.3,0.081,0.163,22.1,7.46,1439,6,0.275,0.504,25243,0.501,-1.64,4.19,-0.17,-0.28,0.11,2.39,0.61,1.44,1,1.59,4,3.5,2.4,3.6,-0.3,0.2,-0.6,0.8,0.1,0.1,0.1,-0.7,0.1,-0.2,10,-0.1,2.3,-0.1,1,4.1,2.6,2.5,2.6,-4.2,0.6,29,17.4,4,2.4,3.6,3.6,-0.1,-0.1,1,1,4.1,2.5,2.6,2.6,-0.8,0.6,0.6,1.5,3.6,9.8,2.6,7.1,9.6,5,4,24.55,5,82,265,5,25,N
2016,LAL,Julius Randle,21,6,174,13.8,0.47,0.014,0.391,4.1,27.8,15.4,15.3,1.6,1.3,13.8,22.5,-0.1,0.1,0,0.006,-3.2,-0.6,-3.8,-0.1,-0.025,0.031,19.4,-10.8,1441,6,0.275,0.513,25408,0.52,1.42,-0.24,-0.13,-3.13,0.11,-1.84,0.6,-1.11,-3.14,-1.96,-3.8,3.5,-2.3,-1.1,-0.4,0.1,-2.7,0,0.1,-2.9,-1.7,0.9,1.3,0,-7,-2.9,2.3,-1.8,-0.7,-0.9,2.6,-0.5,-0.3,-2.1,0.6,29,17.4,-3.8,-2.3,-1.1,-1.1,-2.9,-1.8,-0.7,-0.7,-0.9,-0.5,-0.3,-0.3,-3.4,-3.5,0,0,0,-2.9,-2,-0.9,0,4,4,21.17,1,81,250,4,21,N
2016,MIN,Karl-Anthony Towns,20,6,173,21.9,0.554,0.039,0.237,9.9,27,18.9,7.8,0.3,8.4,10.6,23.8,0.3,0.4,0.7,0.198,-0.4,4.4,4,0.3,0.085,0.113,21.3,3.97,1466,6,0.275,0.53,25298,0.526,-0.09,1.9,-0.09,0.07,0.1,1.98,0.59,1.17,-5.34,2.02,4,3.5,2.4,3.5,0.2,0.2,-0.2,-0.8,0.1,-0.5,-0.3,-1.2,-2.9,0.3,4.6,-0.2,2.3,-0.1,0.9,4.2,2.6,2.5,2.7,-4.5,0.6,28.8,17.3,4,2.4,3.5,3.5,-0.2,-0.1,0.9,0.9,4.2,2.5,2.7,2.7,-1.3,0.2,0.54,1.2,3.3,9.6,2.3,7.2,8.8,5,5,20.21,0,84,244,5,20,N
